,StreetNum,StreetName,ZipCode,Lat,Long,PickupType,Grade,Geocode,NeighborhoodSafetyScore,MaxWalk,AssignedSchool,CurrentSchoolStart,CurrentSchoolEnd,SchoolAddress,SchoolLat,SchoolLong,StopFlex,NewLat,NewLong
904,15,IRVING ST,2114,42.36068,-71.06649,Corner,4,25025020200,2,0.3,Curt Gowdy School,7:30:00 AM,3:00:00 PM,"95 G St, 02127",42.332875,-71.044888,0.3,42.35895,-71.071659999999994
905,15,CROSSTOWN AV,2132,42.26237,-71.16416,D2D,0,25025130402,2,0.3,Tris Speaker School,7:30:00 AM,2:10:00 PM,"40 Pershing Rd, 02130",42.318999,-71.114084,0.0,42.262370000000004,-71.164159999999995
906,15,PAYSON AV,2125,42.31429,-71.06669,D2D,1,25025091500,6,0.4,Johnny Pesky School,8:30:00 AM,4:00:00 PM,"236 Beech St, 02131",42.281233,-71.141075,0.0,42.31429,-71.066690000000008
907,15,WENSLEY ST,2120,42.32692,-71.10076,D2D,5,25025081100,2,0.5,George Lewis School,8:30:00 AM,3:10:00 PM,"10 Fenwood Rd, 02115",42.33392,-71.106364,0.0,42.326920000000001,-71.100759999999994
908,15,HIGHLAND PARK AV,2119,42.32652,-71.09534,Corner,0,25025081400,6,0.3,Mel Parnell School,8:30:00 AM,3:10:00 PM,"71 Pleasant St, 02125",42.31365,-71.059813,0.3,42.327615999999999,-71.099795999999998
909,15,BARROWS ST,2134,42.352466,-71.138242,Corner,3,25025000602,6,0.3,Wes Ferrell School,8:30:00 AM,3:10:00 PM,"20 Child St, 02130",42.307318,-71.114485,0.3,42.349159999999998,-71.139589999999998
910,15,N BEACON ST,2134,42.35425,-71.13765,Corner,4,25025000802,4,0.5,Joe Dobson School,8:30:00 AM,4:00:00 PM,"61 School St, 02119",42.313946,-71.097867,0.5,42.349159999999998,-71.139589999999998
911,15,WHITMAN ST,2124,42.286924,-71.077299,Corner,4,25025100500,6,0.5,Mel Parnell School,8:30:00 AM,3:10:00 PM,"71 Pleasant St, 02125",42.31365,-71.059813,0.5,42.281669999999998,-71.070849999999993
912,15,PARK VALE AV,2134,42.35132,-71.13268,D2D,5,25025000704,4,0.5,Frank Sullivan School,9:30:00 AM,4:10:00 PM,"174 Ipswich St, 02215",42.346182,-71.094974,0.0,42.351320000000001,-71.132680000000008
913,15,ARGYLE ST,2124,42.28877,-71.0655,Corner,6,25025100500,6,0.5,Bill Carrigan School,7:30:00 AM,2:10:00 PM,"55 Malcolm X Blvd, 02120",42.330843,-71.088386,0.5,42.284170000000003,-71.064999999999998
914,15,HENSHAW ST,2135,42.34983,-71.14996,Corner,6,25025000601,5,0.5,Larry Lucchino School,8:30:00 AM,3:10:00 PM,"51 Cedar St, 02119",42.325545,-71.091086,0.5,42.351537999999998,-71.142494999999997
915,15,PARKTON RD,2130,42.32194,-71.11386,D2D,1,25025120700,1,0.4,Carlton Fisk School,7:30:00 AM,2:10:00 PM,"60 Washington St, 02121",42.307152,-71.081162,0.0,42.321940000000005,-71.113860000000003
916,15,WILLET ST,2132,42.270495,-71.151321,Corner,4,25025130404,3,0.5,Lefty Grove School,7:30:00 AM,3:00:00 PM,"150 Norfolk Ave, 02119",42.326126,-71.071284,0.5,42.277159999999995,-71.150140000000007
917,15,HENLEY ST,2129,42.37293,-71.06145,Corner,0,25025040100,2,0.2,Smoky Wood School,9:30:00 AM,5:00:00 PM,"302 Walnut Ave, 02119",42.316916,-71.092292,0.2,42.373350000000002,-71.063299999999998
918,15,ST GEORGE ST,2118,42.33808,-71.07238,D2D,2,25025071101,7,0.4,Carlton Fisk School,7:30:00 AM,2:10:00 PM,"60 Washington St, 02121",42.307152,-71.081162,0.0,42.338079999999998,-71.07238000000001
919,15,JAEGER TE,2130,42.31233,-71.12621,Corner,6,25025120105,1,0.5,Bruce Hurst School,8:30:00 AM,4:00:00 PM,"144 McBride St, 02130",42.306584,-71.109228,0.5,42.308593000000002,-71.118949999999998
920,15,ROCKVILLE PK,2119,42.324551,-71.081565,Corner,3,25025081800,7,0.5,Carl Yastrzemski School,7:30:00 AM,3:00:00 PM,"11 Charles St, 02122",42.300881,-71.061732,0.5,42.323819999999998,-71.074209999999994
921,15,CLARON ST,2131,42.27443,-71.13246,Corner,0,25025140106,4,0.3,Herb Pennock School,7:30:00 AM,2:10:00 PM,"100 Maxwell St, 02124",42.281211,-71.080863,0.3,42.2712,-71.13212
922,15,PARK VALE AV,2134,42.35132,-71.13268,D2D,4,25025000704,4,0.5,Dutch Leonard School,8:30:00 AM,4:00:00 PM,"655 Metropolitan Av, 02136",42.262783,-71.117881,0.0,42.351320000000001,-71.132680000000008
923,15,WOODWARD PARK ST,2125,42.318805,-71.072635,D2D,6,25025090400,6,0.5,Bill Monbouquette School,8:30:00 AM,4:00:00 PM,"240 Medford St, 02129",42.380102,-71.061057,0.0,42.318804999999998,-71.072634999999991
924,15,WALTHAM ST,2118,42.34151,-71.06843,Corner,1,25025071201,6,0.4,Lefty Grove School,7:30:00 AM,3:00:00 PM,"150 Norfolk Ave, 02119",42.326126,-71.071284,0.4,42.338318000000001,-71.074871000000002
925,15,DELMONT ST,2122,42.2858,-71.05397,Corner,2,25025100700,3,0.3,Pete Runnels School,8:30:00 AM,3:10:00 PM,"95 Needham Rd, 02136",42.243071,-71.124169,0.3,42.283149999999999,-71.053530000000009
926,15,N BEACON ST,2134,42.35425,-71.13765,Corner,5,25025000802,4,0.4,Ned Martin School,8:30:00 AM,4:00:00 PM,"50 Beechcroft St, 02135",42.351069,-71.161468,0.4,42.349159999999998,-71.139589999999998
927,15,RIVER ST,2108,42.356625,-71.06999,D2D,6,25025020101,2,0.5,John Harrington School,8:30:00 AM,4:00:00 PM,"154 Ruskindale Rd, 02126",42.26739,-71.104443,0.0,42.356625000000001,-71.069990000000004
928,15,CHARLOTTE ST,2121,42.29967,-71.08553,D2D,4,25025092400,6,0.3,Carlton Fisk School,7:30:00 AM,2:10:00 PM,"60 Washington St, 02121",42.307152,-71.081162,0.0,42.299669999999999,-71.085530000000006
929,15,ELLIS ST,2136,42.24968,-71.13162,Corner,6,25025140102,3,0.5,Bill Monbouquette School,8:30:00 AM,4:00:00 PM,"240 Medford St, 02129",42.380102,-71.061057,0.5,42.246200000000002,-71.128659999999996
930,15,CONCORD SQ,2118,42.34129,-71.07854,D2D,0,25025070800,3,0.3,Larry Lucchino School,8:30:00 AM,3:10:00 PM,"51 Cedar St, 02119",42.325545,-71.091086,0.0,42.341290000000001,-71.078540000000004
931,15,CENTRE CT,2122,42.29557,-71.05731,Corner,4,25025092101,6,0.5,Ned Martin School,8:30:00 AM,4:00:00 PM,"50 Beechcroft St, 02135",42.351069,-71.161468,0.5,42.290289999999999,-71.05601999999999
932,15,POMFRET ST,2132,42.29104,-71.15812,Corner,6,25025130200,2,0.5,John Valentin School,9:30:00 AM,5:00:00 PM,"426 Beech St, 02131",42.277735,-71.135332,0.5,42.291059999999995,-71.166550000000001
933,15,FARADAY ST,2136,42.24546,-71.12542,D2D,5,25025140202,2,0.5,Billy Goodman School,8:30:00 AM,4:00:00 PM,"20 Child Street, 02130",42.307318,-71.114485,0.0,42.245459999999994,-71.125419999999991
934,15,N BEACON ST,2134,42.35425,-71.13765,Corner,1,25025000802,4,0.4,Lefty Grove School,7:30:00 AM,3:00:00 PM,"150 Norfolk Ave, 02119",42.326126,-71.071284,0.4,42.349159999999998,-71.139589999999998
935,15,FOLLEN ST,2116,42.3449,-71.07989,D2D,3,25025010600,7,0.3,Johnny Pesky School,8:30:00 AM,4:00:00 PM,"236 Beech St, 02131",42.281233,-71.141075,0.0,42.344900000000003,-71.079890000000006
936,15,JEWETT ST,2131,42.28583,-71.11746,D2D,4,25025110301,4,0.5,Bill Monbouquette School,8:30:00 AM,4:00:00 PM,"240 Medford St, 02129",42.380102,-71.061057,0.0,42.285829999999997,-71.117459999999994
937,15,NORTON ST,2136,42.24268,-71.13563,D2D,5,25025140102,3,0.5,Rick Burleson School,7:30:00 AM,3:00:00 PM,"35 Sunnyside St, 02136",42.251551,-71.133338,0.0,42.24268,-71.135630000000006
938,15,HOWLAND ST,2121,42.31194,-71.08439,D2D,3,25025082000,6,0.5,Jerry Remy School,8:30:00 AM,4:00:00 PM,"315 Mt Vernon St, 02125",42.317753,-71.043822,0.0,42.31194,-71.084389999999999
939,15,MT EVERETT ST,2125,42.31069,-71.07011,Corner,3,25025091800,6,0.5,Wade Boggs School,7:30:00 AM,2:10:00 PM,"50 School St, 02129",42.377893,-71.064634,0.5,42.30697,-71.065899999999999
940,15,MAPLE LEAF DR,2136,42.249538,-71.141522,D2D,4,25025140102,3,0.5,Mike Greenwell School,8:30:00 AM,3:10:00 PM,"1060 Morton St, 02126",42.277863,-71.077536,0.0,42.249538000000001,-71.141521999999995
941,15,OAKLAND ST,2135,42.349841,-71.157615,D2D,3,25025000202,2,0.5,Larry Gardner School,8:30:00 AM,4:00:00 PM,"325 Mt Vernon St, 02125",42.317259,-71.042872,0.0,42.349840999999998,-71.157615000000007
942,15,COLBORNE RD,2135,42.34247,-71.14594,D2D,0,25025000401,1,0.2,Jerry Remy School,8:30:00 AM,4:00:00 PM,"315 Mt Vernon St, 02125",42.317753,-71.043822,0.0,42.342469999999999,-71.145939999999996
943,15,WAVERLY ST,2135,42.36051,-71.14475,D2D,1,25025000100,5,0.4,Eddie Collins School,7:30:00 AM,3:00:00 PM,"50 St Mary St, 02215",42.347944,-71.106757,0.0,42.360509999999998,-71.144750000000002
944,15,HENCHMAN ST,2113,42.36716,-71.05355,Corner,5,25025030500,2,0.4,John Valentin School,9:30:00 AM,5:00:00 PM,"426 Beech St, 02131",42.277735,-71.135332,0.4,42.367090000000005,-71.052719999999994
945,15,N BEACON ST,2134,42.35425,-71.13765,Corner,1,25025000802,4,0.4,Bobby Doerr School,7:30:00 AM,2:10:00 PM,"86 White St, 02128",42.381099,-71.035074,0.4,42.349159999999998,-71.139589999999998
946,15,CASS ST,2132,42.27586,-71.16469,Corner,5,25025130402,2,0.5,Wade Boggs School,7:30:00 AM,2:10:00 PM,"50 School St, 02129",42.377893,-71.064634,0.5,42.279037000000002,-71.170585000000003
947,15,CASS ST,2132,42.27586,-71.16469,D2D,5,25025130402,2,0.5,Curt Gowdy School,7:30:00 AM,3:00:00 PM,"95 G St, 02127",42.332875,-71.044888,0.0,42.275859999999994,-71.164690000000007
948,15,EDGERLY RD,2115,42.34597,-71.08819,Corner,2,25025010403,4,0.4,Cecil Hughson School,8:30:00 AM,4:00:00 PM,"18 Croftland Av, 02124",42.281235,-71.069592,0.4,42.346839000000003,-71.088403
949,15,WALLINGFORD RD,2135,42.34153,-71.15121,Corner,6,25025000401,1,0.5,Herb Pennock School,7:30:00 AM,2:10:00 PM,"100 Maxwell St, 02124",42.281211,-71.080863,0.5,42.340299999999999,-71.159859999999995
950,15,FRANCONIA ST,2122,42.28519,-71.05409,Corner,1,25025100700,3,0.4,Red Ruffing School,7:30:00 AM,2:10:00 PM,"30 Millstone Rd, 02136",42.233938,-71.132846,0.4,42.280570000000004,-71.058520000000001
951,15,MACDONALD ST,2136,42.26952,-71.12916,D2D,6,25025140105,2,0.5,Dick Radatz School,8:30:00 AM,4:00:00 PM,"1205 VFW Pkwy, 02132",42.282206,-71.174549,0.0,42.26952,-71.129159999999999
952,15,COTTAGE RD,2132,42.26668,-71.16223,D2D,1,25025130404,3,0.4,Harry Hooper School,7:30:00 AM,2:10:00 PM,"9 Peacevale Rd, 02124",42.285125,-71.076013,0.0,42.266680000000001,-71.162230000000008
953,15,SPEEDWELL ST,2122,42.30389,-71.06762,D2D,1,25025091700,5,0.4,Joe Cronin School,7:30:00 AM,2:10:00 PM,"35 Brookford St, 02125",42.318206,-71.075627,0.0,42.303890000000003,-71.067619999999991
954,16,MALLARD AV,2124,42.29097,-71.07668,D2D,4,25025100500,6,0.5,Luis Tiant School,9:30:00 AM,5:00:00 PM,"6 Shirley St, 02119",42.323526,-71.072897,0.0,42.290970000000002,-71.07668000000001
955,16,MILWOOD ST,2124,42.28163,-71.05746,Corner,0,25025100700,3,0.3,Dwight Evans School,8:30:00 AM,3:10:00 PM,"90 Warren Ave, 02116",42.344252,-71.07349,0.3,42.280570000000004,-71.058520000000001
956,16,SACKVILLE ST,2129,42.380994,-71.065047,D2D,0,25025040600,3,0.3,Red Ruffing School,7:30:00 AM,2:10:00 PM,"30 Millstone Rd, 02136",42.233938,-71.132846,0.0,42.380994000000001,-71.065046999999993
957,16,GLEN RD,2130,42.309376,-71.103704,Corner,2,25025120301,5,0.4,Carlton Fisk School,7:30:00 AM,2:10:00 PM,"60 Washington St, 02121",42.307152,-71.081162,0.4,42.313659999999999,-71.107330000000005
958,16,S HUNTINGTON AV,2116,42.33164,-71.11167,Corner,2,25025081100,2,0.4,Lefty Grove School,7:30:00 AM,3:00:00 PM,"150 Norfolk Ave, 02119",42.326126,-71.071284,0.4,42.332140000000003,-71.112189999999998
959,16,HOBSON ST,2135,42.35316,-71.16243,Corner,1,25025000201,2,0.2,Vern Stephens School,9:30:00 AM,5:00:00 PM,"50 Bunker Hill St, 02129",42.37668,-71.057759,0.2,42.352759999999996,-71.16143000000001
960,16,LEAMINGTON RD,2135,42.34209,-71.14963,D2D,1,25025000401,1,0.4,Reggie Smith School,9:30:00 AM,5:00:00 PM,"40 Gordon Ave, 02136",42.256769,-71.127075,0.0,42.342089999999999,-71.149630000000002
961,16,BRIMMER ST,2108,42.35828,-71.07151,Corner,2,25025020101,2,0.4,Dom DiMaggio School,8:30:00 AM,4:00:00 PM,"60 Washington St, 02121",42.307152,-71.081162,0.4,42.354149999999997,-71.076259999999991
962,16,SPRING VALLEY RD,2132,42.2757,-71.16884,Corner,2,25025130402,2,0.3,Wade Boggs School,7:30:00 AM,2:10:00 PM,"50 School St, 02129",42.377893,-71.064634,0.3,42.279037000000002,-71.170585000000003
963,16,WALK HILL ST,2130,42.29533,-71.11561,D2D,4,25025110103,3,0.3,John Taylor School,9:30:00 AM,5:00:00 PM,"450 Poplar St, 02131",42.274604,-71.127316,0.0,42.29533,-71.115610000000004
964,16,GLENVILLE AV,2134,42.35064,-71.1322,D2D,5,25025000704,4,0.5,Jimmy Collins School,7:30:00 AM,3:00:00 PM,"5125 Washington St, 02132",42.263432,-71.155874,0.0,42.350640000000006,-71.132199999999997
965,16,NEW ACRE RD,2136,42.24598,-71.11912,D2D,6,25025140202,2,0.5,Eddie Kasko School,8:30:00 AM,4:00:00 PM,"97 Peterborough St, 02215",42.343455,-71.099084,0.0,42.245979999999996,-71.119119999999995
966,16,CEDAR GROVE  ,2124,42.28107,-71.04845,D2D,0,25025100700,3,0.3,Jimmie Foxx School,7:30:00 AM,3:00:00 PM,"50 Burke St, 02127",42.337285,-71.085266,0.0,42.28107,-71.048450000000003
967,16,SUMMIT ST,2136,42.25162,-71.10994,Corner,3,25025140202,2,0.3,Ben Mondor School,7:30:00 AM,3:00:00 PM,"205 Townsend St, 02121",42.316794,-71.084757,0.3,42.249090000000002,-71.113590000000002
968,16,DAVISON ST,2136,42.25592,-71.12001,Corner,3,25025140300,6,0.3,Wade Boggs School,7:30:00 AM,2:10:00 PM,"50 School St, 02129",42.377893,-71.064634,0.3,42.254144000000004,-71.124083999999996
969,16,DAVISON ST,2136,42.25592,-71.12001,D2D,5,25025140300,6,0.4,Ned Martin School,8:30:00 AM,4:00:00 PM,"50 Beechcroft St, 02135",42.351069,-71.161468,0.0,42.255920000000003,-71.120009999999994
970,16,FOSTER ST,2109,42.36758,-71.05428,D2D,3,25025030100,1,0.5,Tom Yawkey School,7:30:00 AM,2:10:00 PM,"70 Worcester St, 02118",42.338748,-71.077747,0.0,42.367579999999997,-71.054280000000006
971,16,WIGGLESWORTH ST,2120,42.334448,-71.103094,Corner,0,25025080900,3,0.3,Red Ruffing School,7:30:00 AM,2:10:00 PM,"30 Millstone Rd, 02136",42.233938,-71.132846,0.3,42.330449999999999,-71.103300000000004
972,16,LINWOOD ST,2119,42.32785,-71.09324,Corner,5,25025081400,6,0.5,John Gorman School,8:30:00 AM,4:00:00 PM,"110 Beachview Rd, 02128",42.391629,-71.005053,0.5,42.327615999999999,-71.099795999999998
973,16,HUBBARDSTON RD,2125,42.31019,-71.05285,Corner,5,25025091001,6,0.5,Tim Wakefield School,9:30:00 AM,4:10:00 PM,"85 Olney St, 02121",42.306015,-71.073605,0.5,42.310879999999997,-71.057919999999996
974,16,MANSFIELD ST,2134,42.357265,-71.130891,D2D,4,25025000802,4,0.5,George Digby School,8:30:00 AM,4:00:00 PM,"110 The Fenway, 02115",42.341466,-71.091512,0.0,42.357265000000005,-71.130891000000005
975,16,PIERPONT RD,2132,42.2909,-71.14863,Corner,3,25025130200,2,0.5,Dick Williams School,7:30:00 AM,2:10:00 PM,"1205 VFW Pkwy, 02132",42.282206,-71.174549,0.5,42.288629999999998,-71.144109999999998
976,16,WOODLAWN ST,2130,42.29921,-71.11282,D2D,2,25025110103,3,0.4,Dave Ferriss School,8:30:00 AM,4:00:00 PM,"150 Newbury St, 02116",42.350546,-71.07797,0.0,42.299209999999995,-71.112819999999999
977,16,COMMONWEALTH AV,2116,42.35303,-71.07225,D2D,6,25025010702,7,0.5,Larry Gardner School,8:30:00 AM,4:00:00 PM,"325 Mt Vernon St, 02125",42.317259,-71.042872,0.0,42.353029999999997,-71.072249999999997
978,16,ISABELLA ST,2116,42.34862,-71.0701,Corner,3,25025070300,5,0.5,Larry Lucchino School,8:30:00 AM,3:10:00 PM,"51 Cedar St, 02119",42.325545,-71.091086,0.5,42.341409999999996,-71.069999999999993
979,16,HANCOCK ST,2114,42.360552,-71.064332,Corner,3,25025020302,4,0.5,Ted Williams School,7:30:00 AM,2:10:00 PM,"131 Walnut Ave, 02119",42.320827,-71.086945,0.5,42.356884000000001,-71.059128999999999
980,16,JOY ST,2114,42.35908,-71.06519,D2D,0,25025020101,2,0.2,Bruce Hurst School,8:30:00 AM,4:00:00 PM,"144 McBride St, 02130",42.306584,-71.109228,0.0,42.359079999999999,-71.065190000000001
981,16,GLENVILLE AV,2134,42.35064,-71.1322,D2D,0,25025000704,4,0.2,Wade Boggs School,7:30:00 AM,2:10:00 PM,"50 School St, 02129",42.377893,-71.064634,0.0,42.350640000000006,-71.132199999999997
982,16,STONEHURST ST,2122,42.3594,-71.0587,D2D,2,25025030300,7,0.4,Bill Lee School,8:30:00 AM,3:10:00 PM,"25 Warren St, 02135",42.349138,-71.145516,0.0,42.359400000000001,-71.058700000000002
983,16,MAYFIELD ST,2125,42.31622,-71.05753,Corner,3,25025091100,3,0.5,Eddie Kasko School,8:30:00 AM,4:00:00 PM,"97 Peterborough St, 02215",42.343455,-71.099084,0.5,42.310879999999997,-71.057919999999996
984,16,MONUMENT SQ,2129,42.37688,-71.05983,Corner,0,25025040200,5,0.2,George Digby School,8:30:00 AM,4:00:00 PM,"110 The Fenway, 02115",42.341466,-71.091512,0.2,42.37717,-71.057749999999999
985,16,LAKESIDE AV,2136,42.233439,-71.138495,Corner,5,25025140201,3,0.5,Larry Lucchino School,8:30:00 AM,3:10:00 PM,"51 Cedar St, 02119",42.325545,-71.091086,0.5,42.238250000000001,-71.136319999999998
986,16,MONUMENT SQ,2129,42.37688,-71.05983,Corner,4,25025040200,5,0.5,Dennis Eckersley School,7:30:00 AM,2:10:00 PM,"75 Malcolm X Blvd, 02120",42.332063,-71.090845,0.5,42.376119000000003,-71.050787999999997
987,16,PACKARD AV,2124,42.27535,-71.07124,Corner,4,25025100900,5,0.5,Pedro Martinez School,8:30:00 AM,3:10:00 PM,"60 Glenmont Rd, 02135",42.345453,-71.160198,0.5,42.278750000000002,-71.066029999999998
988,16,EVERETT AV,2125,42.3151,-71.06291,Corner,1,25025091200,6,0.4,Joe Dobson School,8:30:00 AM,4:00:00 PM,"61 School St, 02119",42.313946,-71.097867,0.4,42.310879999999997,-71.057919999999996
989,16,PAULMAN CI,2132,42.28919,-71.14453,Corner,4,25025110601,1,0.5,John Taylor School,9:30:00 AM,5:00:00 PM,"450 Poplar St, 02131",42.274604,-71.127316,0.5,42.288629999999998,-71.144109999999998
990,16,HILBURN ST,2131,42.27903,-71.12467,Corner,1,25025110403,2,0.4,Dwight Evans School,8:30:00 AM,3:10:00 PM,"90 Warren Ave, 02116",42.344252,-71.07349,0.4,42.277879999999996,-71.121719999999996
991,16,BEACON ST,2108,42.357845,-71.062555,D2D,0,25025070101,7,0.3,Dwight Evans School,8:30:00 AM,3:10:00 PM,"90 Warren Ave, 02116",42.344252,-71.07349,0.0,42.357845000000005,-71.062555000000003
992,16,KENNEY ST,2130,42.32461,-71.10981,Corner,0,25025120700,1,0.3,Dennis Eckersley School,7:30:00 AM,2:10:00 PM,"75 Malcolm X Blvd, 02120",42.332063,-71.090845,0.3,42.323324999999997,-71.112504999999999
993,16,SELDEN ST,2124,42.28146,-71.0768,Corner,1,25025100300,6,0.4,Dom DiMaggio School,8:30:00 AM,4:00:00 PM,"60 Washington St, 02121",42.307152,-71.081162,0.4,42.27937,-71.06962
994,16,LEYLAND ST,2125,42.320755,-71.070468,D2D,0,25025091300,5,0.3,Dennis Eckersley School,7:30:00 AM,2:10:00 PM,"75 Malcolm X Blvd, 02120",42.332063,-71.090845,0.0,42.320754999999998,-71.070468000000005
995,16,WELLSMERE RD,2131,42.28129,-71.13645,D2D,2,25025110502,4,0.3,Larry Lucchino School,8:30:00 AM,3:10:00 PM,"51 Cedar St, 02119",42.325545,-71.091086,0.0,42.281290000000006,-71.136449999999996
996,16,CHASE ST,2125,42.31851,-71.05993,Corner,1,25025091200,6,0.4,Herb Pennock School,7:30:00 AM,2:10:00 PM,"100 Maxwell St, 02124",42.281211,-71.080863,0.4,42.316949999999999,-71.056919999999991
997,16,RIDLON RD,2136,42.26877,-71.10591,Corner,0,25025140400,3,0.3,Ben Mondor School,7:30:00 AM,3:00:00 PM,"205 Townsend St, 02121",42.316794,-71.084757,0.3,42.271630000000002,-71.108869999999996
998,16,LYALL ST,2132,42.2901,-71.16282,Corner,1,25025130100,1,0.4,Roger Clemens School,7:30:00 AM,3:00:00 PM,"200 Heath St, 02130",42.326009,-71.106552,0.4,42.289369999999998,-71.169280000000001
999,16,BUTLER ST,2124,42.27356,-71.06406,Corner,2,25025100800,4,0.4,Dave Ferriss School,8:30:00 AM,4:00:00 PM,"150 Newbury St, 02116",42.350546,-71.07797,0.4,42.278750000000002,-71.066029999999998
1000,16,NEWBERN ST,2130,42.309104,-71.109818,D2D,1,25025120400,3,0.4,Frank Malzone School,8:30:00 AM,4:00:00 PM,"20 Kearsarge Ave, 02119",42.327022,-71.081716,0.0,42.309103999999998,-71.109818000000004
1001,16,ALMONT ST,2126,42.2745,-71.09445,Corner,4,25025101001,4,0.3,Joe Dobson School,8:30:00 AM,4:00:00 PM,"61 School St, 02119",42.313946,-71.097867,0.3,42.273780000000002,-71.089469999999992
1002,16,BRANCHFIELD ST,2124,42.27175,-71.06412,D2D,5,25025100800,4,0.5,Jim Rice School,8:30:00 AM,3:10:00 PM,"215 Dorchester St, 02127",42.333728,-71.050617,0.0,42.271749999999997,-71.064119999999988
1003,16,BAKER ST,2132,42.27123,-71.16268,Wheelchair,6,25025130402,2,0.5,Vern Stephens School,9:30:00 AM,5:00:00 PM,"50 Bunker Hill St, 02129",42.37668,-71.057759,0.0,42.271229999999996,-71.162680000000009
1004,17,ROCKLAND AV,2119,42.32128,-71.08428,Corner,2,25025081700,7,0.4,Dick Williams School,7:30:00 AM,2:10:00 PM,"1205 VFW Pkwy, 02132",42.282206,-71.174549,0.4,42.322949999999999,-71.081859999999992
1005,17,SACKVILLE ST,2129,42.380823,-71.064793,Corner,5,25025040300,3,0.5,George Digby School,8:30:00 AM,4:00:00 PM,"110 The Fenway, 02115",42.341466,-71.091512,0.5,42.380470000000003,-71.065349999999995
1006,17,BENNETT ST,2135,42.351326,-71.153233,Corner,0,25025000202,2,0.2,Joe Dobson School,8:30:00 AM,4:00:00 PM,"61 School St, 02119",42.313946,-71.097867,0.2,42.353079999999999,-71.151309999999995
1007,17,MARYLAND ST,2125,42.31155,-71.05561,Corner,2,25025091001,6,0.4,Bill Lee School,8:30:00 AM,3:10:00 PM,"25 Warren St, 02135",42.349138,-71.145516,0.4,42.310879999999997,-71.057919999999996
1008,17,BOWDOIN ST,2114,42.36063,-71.06307,D2D,1,25025020302,4,0.4,Mel Parnell School,8:30:00 AM,3:10:00 PM,"71 Pleasant St, 02125",42.31365,-71.059813,0.0,42.36063,-71.063069999999996
1009,17,THACHER ST,2113,42.36543,-71.05712,D2D,6,25025030100,1,0.4,Herb Pennock School,7:30:00 AM,2:10:00 PM,"100 Maxwell St, 02124",42.281211,-71.080863,0.0,42.365429999999996,-71.057119999999998
1010,17,GROVENOR RD,2130,42.31445,-71.11498,Corner,1,25025120400,3,0.2,Tommy Harper School,8:30:00 AM,4:00:00 PM,"396 Northampton St, 02118",42.340473,-71.08306,0.2,42.314211,-71.117677999999998
1011,17,OAK SQUARE AV,2135,42.35032,-71.16371,D2D,0,25025000201,2,0.3,Carlton Fisk School,7:30:00 AM,2:10:00 PM,"60 Washington St, 02121",42.307152,-71.081162,0.0,42.350320000000004,-71.163709999999995
1012,17,HANSON ST,2118,42.34385,-71.0702,D2D,6,25025070500,4,0.5,Dutch Leonard School,8:30:00 AM,4:00:00 PM,"655 Metropolitan Av, 02136",42.262783,-71.117881,0.0,42.343850000000003,-71.0702
1013,17,MERIDIAN ST,2128,42.370663,-71.038749,D2D,3,25025050600,6,0.5,Lefty Grove School,7:30:00 AM,3:00:00 PM,"150 Norfolk Ave, 02119",42.326126,-71.071284,0.0,42.370663,-71.038748999999996
1014,17,MERIDIAN ST,2128,42.370663,-71.038749,D2D,5,25025050600,6,0.5,Frank Sullivan School,9:30:00 AM,4:10:00 PM,"174 Ipswich St, 02215",42.346182,-71.094974,0.0,42.370663,-71.038748999999996
